Country,Date,Site,URL,Title,Content
Hungary,2018. június. 19. 11:19,hvg.hu,https://hvg.hu//gazdasag/20180619_Nem_birsagol_a_GVH_mert_az_Airbnb_megigerte_hogy_tobbet_nem_verik_at_a_fogyasztokat,"Nem bírságol a GVH, mert az Airbnb megígérte, hogy többet nem verik át a fogyasztókat","Az Airbnb köteles módosítani a fogyasztóknak nyújtott tájékoztatásait a díjaival kapcsolatosan. A Gazdasági Versenyhivatal (GVH) a kötelezettségvállalásra való tekintettel nem állapított meg jogsértést, így bírságot sem szabott ki.









A GVH 2016 októberében indított eljárást az Airbnb-vel szemben, mert feltételezhetőnek találta, hogy a díjakkal és költségekkel kapcsolatos tájékoztatásai megtévesztik a fogyasztókat. A versenyfelügyeleti eljárás kötelezettségvállalással történő lezárására – anélkül, hogy a Hivatal jogsértést vagy annak hiányát állapítaná meg – az érintett vállalkozások önkéntes vállalásai alapján nyílik lehetőség.Az Airbnb többek között vállalta, hogy magyar nyelvű weboldalain a fogyasztók az utazás dátumának megadása után a teljes, valamennyi díjtételt (pl. a takarítási díjat és a további vendég után fizetendő díjakat) tartalmazó árat látják majd valamennyi felületen (asztali számítógépen, táblagépen, mobiltelefonon), míg az utazás dátumának megadása nélküli kereséskor az ár értelmezését segítő, figyelmeztető üzenetet kapnak arról, hogy a teljes árat – amelyet idegenforgalmi jellegű adók is növelhetnek – a dátum és a vendégek számának megadását követően ismerhetik meg.A vállalások kiterjednek továbbá a pénzváltásból és a kerekítésből adódó eltérések megszüntetésére is. A GVH több körben kérte az eljárás során az Airbnb által ajánlott kötelezettségvállalás pontosítását és kiegészítését, míg azt végül alkalmasnak találta arra, hogy a társaság magatartását összhangba hozza a jogszabályi előírásokkal.Az Airbnb a döntés kézhezvételét követő 120 napon belül köteles végrehajtani az előírt lépéseket, és a teljesítést igazolnia kell a GVH számára. A kötelezettségvállalás teljesülését a GVH utóvizsgálat keretében ellenőrzi."
Hungary,2018. május. 12. 14:46,hvg.hu,https://hvg.hu//kkv/20180512_Norvegiaban_szukitik_az_Airbnbs_lehetosegeket,Norvégiában szűkítik az Airbnb-s lehetőségeket,"Az oslói kormány korlátozni akarja az Airbnb és más hasonló lakáskiadó szolgáltatások használatát.








A Bloomberg amerikai hírügynökség beszámolója szerint a cél az, hogy a korlátozással csökkentsék a lakáskiadással foglalkozók szomszédságában élőket sújtó stresszt. A javaslatok értelmében a jövőben évente legfeljebb kilencven napig lehet majd kiadni egy-egy lakást.Az oslói kormány annak is elejét akarja venni, hogy a lakáskiadással foglalkozó nagyobb vállalkozások apartman hoteleket működtessenek a norvég városok lakóövezeteiben. „A lakáskiadás miatt nő a szomszédokat ért stressz, nagyobb a zaj, és jobban elhasználódnak a közösségi terek, vagy a parkolóhelyek” – magyarázta a norvég kormány álláspontját Monica Maeland önkormányzati ügyekért felelős miniszter. Hozzátette: A javaslatról augusztus elejéig tartanak nyilvános konzultációkat, s ez után dől el, hogy a javaslat a parlament elé kerül-e."
Hungary,2018. március. 29. 12:48,hvg.hu,https://hvg.hu//ingatlan/20180329_Annyi_ingatlana_van_hogy_kezelni_sem_birja__nem_hiszi_el_milyen_gyakori_jelenseg,"Annyi ingatlana van, hogy kezelni sem bírja - nem hiszi el, milyen gyakori jelenség","Az elmúlt egy évben több ezerrel nőtt a befektetésre vásárolt lakások és nyaralók száma, vállukról pedig elrugaszkodott egy Magyarországon újnak számító biznisz.









A tulajdonosok növekvő arányban bízzák profi kezelőkre az ingatlant, és várható, hogy újabb vállalkozások indulnak ebben az üzletágban – derül ki az Otthontérkép Csoport összefoglalójából. Budapesten az új építésű lakások vevőinek 40-45 százaléka befektetési céllal vásárol, egyszerre akár két-három lakást is megvesz,  és ha 4-5 lakásnál több áll már a tulajdonában, nem érdemes megfontolandó a bérbeadásra és üzemeltetésre szakosodott szakértő bízni a kezelésüket. A fővárosban egyébként a kevert portfóliók jellemzők, azaz a tulajdonosnak régi és új építésű lakásai is vannak.A bérbeadási piac első fecskéi az Airbnb-üzlet felfutásával jelentek meg, úgy 4-6 évvel ezelőtt, ezek viszont jellemzően csak rövid távú kiadást végeznek. A hosszú távra kiadott lakásoknál egy havi 100 ezer forintos bérleti díj esetén havi 8-12 forintot kell kifizetni a kezelőnek, aki ezért cserébe felhajtja a potenciális bérlőket, előzetesen megszűri őket, beszedi a bérleti díjat, kezeli az esetleges fizetési késedelemmel összefüggő jogi problémákat, elvégezteti a takarítást, karbantartásokat, és rendszeres jelentést is készítenek a tulajdonos számára.“Vidéken és a nyaraló övezetekben még gyerekcipőben jár ez az üzletág. Pedig, például a Balatonnál és közvetlen vonzáskörzetében, égető szükség lenne ilyen szolgáltatókra, mert az elmúlt két évben nagyon beindultak a lakásberuházások, s a következő pár évben újabbak is kezdődnek ” – mondta Mester Nándor, az Otthontérkép vezető elemzője. A szakértő utalt rá, hogy néhány éven belül akár ezer új lakás épülhet. A legnagyobb kereslet a 25-30 millió forintos új építésű apartmanok iránt mutatkozik, melyeket igen könnyű kiadni is.“Erősödőben van a nyaralópiacon egy olyan vevői réteg, amelynek módjában áll 25-40 millió forint közötti, vagy még magasabb összeget nyaraló vásárlására költeni. Közülük sokan megértik, hogy nem érdemes vesződni a kiadással, s érdemes profikra rábízni a lakáskezelést” – mondta Mayer Róbert, a egy hévízi lakópark értékesítési és bérbeadási felelőse. A szakember szerint a nyaralótulajdonos kétféle módon gyarapíthatja pénzét: ha megegyezik a beruházóval, hogy utóbbi egy fix összegért, kb. havi 100-180 ezer forintért legalább két évre visszabérli tőle az ingatlant, vagy ha a beruházó a bérleti díj 25 százalékáért üzemelteti azt."
Hungary,2018. március. 25. 21:50,hvg.hu,https://hvg.hu//gazdasag/20180325_airbnb_budapest_atlagos_bevetel_egy_lakassal,"Havi 186 000 forintot kaszál az, aki így adja ki a lakását Budapesten","Miközben az egy-két napra szállást keresők számára olcsó szolgáltatást kínál, a lakástulajdonosoknak busásan megtérül az Airbnb használata. Rosszul ""csupán"" az járhat, aki hosszabb távon, hagyományos formában venne ki albérletet.









Közel ugyanannyi (42,5 ezer) airbnb-s szálláshely van már Budapesten, mint amennyi a fővárosi szállodák befogadóképessége (45 ezer) – derül ki a Budapesti Gazdasági Egyetem Turizmus Tanszékének kutatásából, melynek eredményeiről elsőként az Index számolt be. A realizált vendégéjszakák száma ugyanakkor még mindig jóval több a szállodákban, mint a havonta 400-450 ezer éjszakát elkönyvelő Airbnb-rendszerben.A sharing economy koncepciójára alapuló szolgáltatás az alacsonyabb kihasználtság ellenére jelentős mennyiségű pénzt hozhat a kiadó lakások tulajdonosainak. A kutatók szerint a ""profi"", több lakást is kiadó tulajdonosok havi másfél millió forintnál is több pénzt szedhetnek össze az Airbnb-vel. A budapesti kínálat közel felét kitevő, és persze jóval életszerűbb, hétköznapibb forgatókönyv sem rossz: az egy lakással rendelkezők átlagosan 186 ezer forintot kaszálhatnak a rendszerben.A Megosztás megosztottság nélkül – az Airbnb és a budapesti szálláshelypiac átalakulása című tanulmány arra is rámutat: a néhány napos bérlést jelentő Airbnb-rendszer működtetése ugyanakkor jóval több időt igényel, mint a hosszabb távú albérletre kiadás, ezért többen inkább döntenek a hagyományos megoldás mellett."
Hungary,2018. február. 15. 12:59,hvg.hu,https://hvg.hu//ingatlan/20180215_Tomegesen_adjak_ki_otthonaikat_Airbnbbe_a_delkoreaiak,Tömegesen adják ki otthonaikat Airbnb-be a dél-koreaiak,"Becslések szerint összesen kétmillió dolláros bevételre tehetnek szert.









Gangwonba körülbelül 9 ezer turista olyan érkezik, akik magánlakásokban foglaltak szállást – jelentette be az Airbnb szöuli sajtótájékoztatóján. Ez nagyjából 4 ezer foglalást jelent, melyeket általában három éjszakásra szabtak.Egy éjszakáért átlagosan 170 dollárt kérnek el a helyiek, de akad olyan szállás, ahol 400 dollárt is felszámolnak egy napra – írta a CNBC.Az Airbnb szerint a lakásukat kiadók átlagosan 260 dollárt keresnek így az olimpia alatt, az összbevétel pedig 2,1 millió dollár lesz.Hajvágás a ház előtt, Gangwon provinciaAFP"
Hungary,2018. február. 12. 11:00,hvg.hu,https://hvg.hu//ingatlan/20180212_Itt_vannak_a_pontos_szamok_ennyivel_olcsobb_az_Airbnb_mint_a_hotel,"Itt vannak a pontos számok: ennyivel olcsóbb az Airbnb, mint a hotel","Akad olyan európai főváros, ahol feleannyiért szállhatunk meg lakásban, mint hotelben.









Átlagosan 30-35 százalékkal jobb áron lehet a világ nagyvárosaiban Airbnb-n keresztül szobát foglalni, mint szállodában – derült ki a Satista felmérésből. A Pénzcentrum adatai szerint Budapesten átlagosan 57 dollárért lehet turisztikai célra lakást bérelni, míg a szállodai szobák átlagára 88 euró. Az árkülönbség ellenére sokan mégis inkább a hotelt választják, ott ugyanis biztosítottabbnak látják a jó színvonalat, illetve nem kell a – tilalmak miatt sokszor titokban bonyolított – kulcsátadással bajmolódni, vagy idegenekkel beszélgetni.Statista"
Hungary,2018. február. 09. 09:49,hvg.hu,https://hvg.hu//kkv/20180209_Online_panaszladat_tett_ki_Terezvaros_ott_lehet_velemenyezni_az_Airbnbs_vallalkozasokat,"Online panaszládát tettek ki Terézvárosban, ott lehet véleményezni az Airbnb-s vállalkozásokat","A helyi képviselők szeretnék felmérni, vajon a válaszadók szerint az „az élet majd szép lassan megoldja-e az ezzel kapcsolatos problémákat”. Mert ha nem, nekik lenne pár ötletük.








Messzire gurulhatott számos lakó gyógyszere a gombamód szaporodó terézvárosi Airbnb-lakások miatt. A néhány naponta cserélődő lakók, az éjszakai hangoskodások, illetve a közös helyiségek megrongálása a lakáshotelek mellett élők keserű tapasztalata – hogy milyen mértékben, arról még nem készült statisztika. Oláh Lajos DK-s országgyűlési képviselő két erzsébetvárosi képviselővel együtt levélben értesítette a lakókat arról, hogy online panaszládát indítottak. (Korábbi cikkünkben tévesen azt írtuk, az önkormányzat kezdeményezéséről van szó.)Az online kérdőívben arra várnak választ, hogy a lakók szívesen vennék-e, ha az önkormányzat beavatkozna a lakáshotelek működésébe, esetleg a kormánytól várnak új jogszabályt, vagy azt tartanák jó ötletnek, ha a kormány a beszedett adóbevételek egy részét az önkormányzatnak juttatná vissza.A társasházak lehetőségeivel kapcsolatos elképzelésekre is kíváncsi Terézváros és Erzsébetváros, pl. arra, legyen-e a társasházak közgyűlésének előzetes beleszólási joga abba, hogy működhet-e Airbnb a házban, illetve szankcionálhassák-e azokat a lakáshotel-tulajdonosokat, akik vendégei nem tartják be a társasházi SZMSZ-ben foglalt előírásokat.A terézvárosi önkormányzat korábban parkolómérleg-díjat vezetett be: a szabályok értelmében egy lakáshoz egy parkolóhely tartozik, viszont ha ebből a lakásból szálláshelyet alakítanak ki, szobánként egy, azaz összesen két darab parkolóhelyre lenne szükség – azaz egy parkolóhely hiányzik, ezt kell kifizetni. Az már más kérdés, hogy az Airbnb-t használók a legritkább esetben érkeznek autóval, ha mégis, nyilván parkolóórán keresztül fizetnek a parkolásért."
Hungary,2018. január. 11. 10:20,hvg.hu,https://hvg.hu//gazdasag/20180111_Parkolomerleg_dij_cimen_fizettet_milliokat_az_Airbnbzokkel_Terezvaros,Parkoló-mérleg díj címén fizettet milliókat az Airbnb-zőkkel Terézváros,"Minden szobáért egyszeri, akár 1,5 millió forintos díj fizetendő.









A 2018-tól érvényes szabályok alapján, ha valaki Airbnb-re akar bejegyeztetni egy lakást a VI. kerületben, akkor minden szobáért egyszeri, akár 1,5 millió forintos parkoló-mérleg díjat kell fizetnie – írta az Index. A rendelettel a VI. kerület egyértelműen bünteti az Airbnb-zést, hiszen a turisták ritkán érkeznek autóval, de ha mégis, akkor is fizetnek parkolási díjat.A terézvárosi önkormányzat úgy nyilatkozott, hogy a településkép védelméről szóló helyi rendelet 2018. január 1-től előírja, hogy amennyiben egy lakásban rendeltetést váltanak (pl. szálláshely lesz belőle), akkor előtte településképi bejelentési eljárást kell lefolytatni, és ennek részeként kell a parkolóhely biztosítását megoldani.Mivel a VI. kerületben új parkolóhelyet általában nem lehet építeni, ezt pénzben kell megváltani: egy parkolóhely költsége 1,2 vagy 1,5 millió forint, a frekventált útvonalak mentén drágább.Egy kétszobás lakáshoz a szabályok értelmében egy parkolóhely tartozik, viszont ha ebből a lakásból szálláshelyet alakítanak ki, szobánként egy, azaz összesen két darab parkolóhelyre lenne szükség – azaz egy parkolóhely hiányzik, ezt kell kifizetni."
Hungary,2018. január. 08. 18:43,hvg.hu,https://hvg.hu//gazdasag/20180108_Megtilthatjak_a_tarsashazban_az_Airbnbt,Megtilthatják a társasházban az Airbnb-t,"Nem kell hozzá törvényt módosítani.









A bulinegyedben győztes képviselő, Oláh Lajos DK-s politikus csak azt akarta megtudni, akarja-e a kormány módosítani a társasházakról szóló törvényt, amely alapján tájékoztatásra köteleznék az Airbnb szolgáltatókat a társasházban működtetett ilyen jellegű tevékenységről és ezzel egyidejűleg a tulajdonos elérhetőségéről, mire ezt a választ kapta Cseresnyés Péter államtitkártól:""A közösség az szmsz keretében az Airbnb tevékenységet, mint kereskedelmi szálláshely-szolgáltatást megtilthatja vagy feltételekhez kötheti.""Az államtitkár szerint feltétel lehet az emelt összegű közös költség fizetése, illetve a tulajdonostárs elérhetőségének közzététele is előírható. Az szmsz-t és annak módosítását a közgyűlés az összes tulajdoni hányad szerinti legalább egyszerű szavazattöbbségű határozatával állapíthatja meg.A külön tulajdonnal kapcsolatos érdeksérelem esetén lehetőség van bírósági útra is, illetve a jogsértés jellegétől függően birtokvédelmi eljárás is kezdeményezhető."
Hungary,2018. január. 06. 17:00,hvg.hu,https://hvg.hu//tudomany/20180106_airbnb_foglalasok_2017_szilveszter,Szilveszteri bizonyíték: ilyen tempóban nő az Airbnb,"Bár meg kell küzdeniük jó pár város vezetésével, no meg a szállodalobbival is, azért az Airbnb hihetetlen növekedést produkált az elmúlt kilenc évben. A szilveszteri foglalások száma is alátámasztja ezt.









A világ 191 országának több mint 34 ezer városában van már jelen az Airbnb, azaz a közösségi lakásmegosztási szolgáltatás. A 2008-ban alakult cég évről évre töretlenül fejlődik, és hogy ez a fejlődés milyen ütemű, azt Brian Chesky, a cég vezérigazgatója egy Twitter-posztban érzékeltette.Bejegyzésében a szilveszter alatti Airbnb-s foglalások számát tüntette fel 2009-től 2017-ig. Míg 2009-ben csupán 1400-an szilvesztereztek más otthonában, addig 2013-ra ez a szám már 250 ezerre, idénre pedig több mint hárommillióra nőtt.Twitter/Brian Chesky2008-as alapítása óta a cég több mint 260 millió vendéget közvetített, több mint 4 milliárd dollárt termelt és jelenleg több mint 30 milliárd dollárt ér."
Hungary,2017. december. 19. 15:53,hvg.hu,https://hvg.hu//gazdasag/20171219_Ez_a_huszonnegyedik_ora_a_magyar_ingatlanpiacon__ha_On_is_ilyen_lakast_szeretne_fogadja_meg_a_befekteto_jotanacsait,"""Ez a 24. óra a magyar ingatlanpiacon""","Most már inkább elad, mint vesz, közben pontosan látja, mi az, amit elrontanak sokan, amikor a magyar ingatlanpiacon akarnak befektetni. Az amerikai Mark Blazek megmutatta a hvg.hu-nak a munkahelyéül is szolgáló otthonát a Bazilikánál, és közben elárulta azt is, mi az, amin minden külföldi befektető elakadhat Magyarországon. 









„Mindig abba fektetek energiát, amiben megérzem a sikert. Ez kezdetben a szoftverfejlesztés volt, aztán a magyar ingatlanpiac. Most viszont megint főleg a szoftverekkel foglalkozom” – üzleti alapvetését fogalmazta meg a hvg.hu-nak Mark Blazek Budapesten élő amerikai üzletember.A negyvenes évei végén járó Mark Detroitban született, és profi hokisnak készült. Az egyetem előtt azonban jött a dilemma: „Imádom a hokit, a mai napig játszom is itt, Magyarországon. De akkor úgy éreztem, nem szeretném erre feltenni az egész életemet, a marketing szakma pedig nagyobb mozgásteret ígért.” Ez lett a döntő szempont.A diploma után előbb a Szilícium-völgyben lévő VeriSign-nál kezdett dolgozni, majd egy dán techcéghez igazolt, így gyakran kellett Európába utaznia. 2011-ben költözött Magyarországra,ugyanúgy, mint a legtöbb külföldi: véletlenül. ""Akkoriban Dublinban éltem, barátok hívtak Budapestre bulizni. És mivel a telekomos számlázási szoftverekkel foglalkozó Globys európai és közel-keleti piacáért felelek, mindegy volt, hol élek"" – meséli. A külvilág felé azzal indokolta az átköltözést, hogy Budapestről közelebb van Egyiptom, de azt mondja, igazság szerint sokkal jobban érzi itt magát, mint Dublinban.Mark hat hónapra tervezte a magyarországi tartózkodást, de már bő hat éve él a fővárosban.Se Írország, se Amerika nem hiányzik. Mindent szeretek itt, még az időjárást is.Az üzletember épp időben érkezett Magyarországra ahhoz, hogy kedvező feltétekkel vásároljon lakásokat. Sok más külföldi befektetőhöz hasonlóan ő is a belvárost vette célba: elsősorban az V. kerületben birtokol ingatlanokat, de van tulajdona a VIII. kerületben is.Fülöp MátéEhhez is megvan a megformált elmélet. Ő ugyanis abból indul ki, hogy „a legtöbben ott rontják el, amikor engednek az érzelmeiknek. Én felállítottam egy kritériumrendszert, és ha az adott ingatlan csak egy ponton is elbukik, biztos nem veszem meg."" Szerinte sokan megelégszenek azzal, hogy a felkapott környéken vásárolnak lakást, de ez nem elég ahhoz, hogy jó áron ki tudják adni, vagy teljes foglaltságot érjenek el az Airbnb-n, esetleg számottevő haszonnal értékesítsék. „Az elfogadható állapotú ház, a lift, a legfelső, de legalább második emeleti vagy afeletti lakás, illetve az utcára néző ablakok alapkövetelménynek számítanak. Fontos az is, hogy belsőépítészetileg könnyen alakítható legyen az ingatlan, mert a régi polgári elrendezés nem felel meg a mai követelményeknek. Tehát ne legyen benne túl sok főfal, ne vonatkozzanak rá szigorú műemlékvédelmi feltételek. A jó kilátás és az erkély is fontos” – sorolja a szempontokat.Fülöp MátéAz üzletember szerint jellemző hiba, amit sok befektető elkövet, hogy az eladási árat a fenti kritériumok elé helyezi. „Nincs lift, harmadik emelet, de nem baj, minden más szempontnak megfelel, és olcsón adják, megveszem – ez komoly befektetői hiba. Nem fogja tudni sem kiadni, sem haszonnal eladni”, magyarázza .A belvárosban egy jó adottságú, szépen felújított ingatlanért 1,2 millió forintos négyzetméterárat is el lehet kérni, de ha akár egy kritérium is hibádzik, már csak 800 ezer forintot ér négyzetmérete.Fülöp Máté Hol jártunk?Az sem mindegy, mit kezd a befektető a lakással, amit megvett. Marknak Pusztai Adrienn volt a segítségére a felújítások menedzselésében és a lakberendezésben. „Azokat az ingatlanokat a legkönnyebb kiadni, melyekben a design felismerhető, beazonosítható a külföldiek számára. Mi magunk a letisztult tereket szeretjük, így nem követtük azt a főleg az Airbnb-re jellemző trendet, hogy valamilyen extravagáns belsőépítészeti elemmel csábítsuk a bérlőket. A lakásainkat hosszabb távra adjuk ki, a bérlőknek ez lesz az otthona fél évre, egy évre, míg a kiküldetésük tart – nem titok, hogy főleg külföldiek a vevők ezekre az ingatlanokra. Számukra az igényes kialakítás és a jó minőségű, modern, formatervezett bútorok nagy vonzerőt jelentenek, szerintünk megéri erre költeni.”Ami saját budapesti otthonát illeti, Markék 150 négyzetméteres, Bazilikára néző lakása az 1850-ben épült, listázott műemléknek számító házban található, így a felújításnál figyelembe kellett venni a műemlékvédelmi előírásokat is. Mindössze a vágyott kandallóról kellett lemondani, a belső tereket szerencsére könnyen újra lehetett szervezni a mai kor követelményeinek megfelelően, így a tulajdonosok egy amerikai konyhás nappali-étkezőt, vendégszobát, fürdőszobát és egy saját fürdővel és gardróbszobával rendelkező hálót alakítottak ki.Fülöp MátéAz ingatlanvásárlással és a felújításokkal alapvetően jó tapasztalatai voltak. „Sok külföldi kárhoztatja a magyar bürokráciát, mi nem szembesültünk nehézségekkel. Az viszont igaz, hogy az expatoknak kétszer meg kell gondolni, milyen kivitelező brigáddal szerződnek, és mindent meg kell kérdőjelezni, mindennek utána kell járni. Ebben még van hova fejlődnie az üzleti kultúrának.” Mark évek óta ugyanazzal a csapattal dolgozik, és az egyébként minden felújításkor előforduló problémákat leszámítva, elégedett a munka minőségével.Mindegyik lakásban éltem egy kicsit, mielőtt kiadtam volna,vall tesztelési szokásairól a befektető. „Végül itt a Bazilikánál horgonyoztam le, ez lett az otthonunk, innen is dolgozom.”Fülöp MátéA lehetőségek az elmúlt években beszűkültek, egyre nehezebb jó üzletet tető alá hozni. „Fogynak a megfelelő lakások, nőnek az árak. Ötször annyi idő jó lakást találni, mint öt évvel ezelőtt. Befektetői szemmel nézve ez a huszonnegyedik óra a magyar lakáspiacon” – teszi hozzá Mark, aki most már inkább elad, mint vesz, de folyamatosan monitorozza a piacot, mivel egy butikhotel szeretne nyitni."
Hungary,2017. november. 28. 12:17,hvg.hu,https://hvg.hu//gazdasag/20171128_Airbnbn_kereszul_mossak_a_penzuket_orosz_bunozok,Airbnb-n kereszül mossák a pénzüket orosz bűnözők?,"Állítólag lopott hitelkártyákról szokták Airbnb-n keresztül leszedni a pénzt. 









Az amerikai Daily Beast azt írja, csalók rendszeresen használják a népszerű lakáshotel-kiadó oldalt pénzmosásra. Az online lehetőségek egyébként is számos lehetőséget adnak a csalóknak a pénz tisztára mosására, a lap azonban orosz bűnözői fórumokon több olyan bejegyzést is talált, amelyekben a felhasználók társakat kerestek az airbnb-s visszaéléseikhez.Az airbnb-s pénzmosás lényege, hogy lopott vagy valódi felhasználói fiókokkal foglalnak szállást az oldalon keresztül, fizetnek is érte, valójában viszont senki nem száll meg a lakásban, a ""szállásadó"" pedig visszacsorgatja a pénz felét a ""fizetővendégnek"". A bűnözői fórumokon azt írják, valódi szállásadókat keresnek, akiknek már vannak pozitív visszajelzéseik is az oldalon, hogy így verjék át a szálláskiadó oldalt.A Daily Beast szerint főleg lopott hitelkártyákról szedik le így a pénzt, de a fórumokon Oroszországon kívül is keresnek partnereket a pénzmosáshoz, sőt, volt olyan bejegyzés, amely direkt EU-beli társakat keresett. Hozzáteszik, előfordul az is, hogy meghekkelt Airbnb-fiókokat használnak pénzmosáshoz, vagy megvesznek több fiókot, és azokat használják.A felhasználási feltételeiben maga az Airbnb azt írja, nehéz lenne minden felhasználót leellenőrizni, ezért nem vállalnak felelősséget a felhasználók személyazonosságáért, a cég viszont azt közölte, hogy különböző analízisek segítségével szűrik ki a gyanús tevékenységeket, egy többszintű védelmi stratégiával pedig megakadályozzák, hogy a csalók egyáltalán hozzáférjenek a platformhoz. Emellett pedig figyelik a gyanús hitelkártya-tranzakciókat is, a felhasználóknál pedig többszintű azonosítást kérnek, ha más eszközről lép be valaki, mint szokott.A lap hozzáteszi, az airbnb-s pénzmosás csak egy módja az online platformokkal való visszaélésnek, és nem is tudni, hogy pontosan mennyire elterjedt ez a pénzmosási forma. Egy másik módszer szerint például online iPhone-okat vesznek, amelyeket aztán eladnak, és így csinálnak pénzt a lopott hitelkártyákból."
Hungary,2017. november. 22. 09:54,hvg.hu,https://hvg.hu//ingatlan/20171122_villa_francia_riviera_airbnb,"Menő villát hirdetnek az Airbnb-n, potom 185 ezer éjszakánként – videó","Exkluzív kialakítás, tengerpart, szőlőskertek, úszómedence. 









A francia Riviérán, Bandolban álló villát Rudy Ricciotti francia építész tervezte, akinek a nevéhez több múzeum és középület megalkotása is fűződik – olvasható a hirdetésben.A szellős, nagy terekkel rendelkező, tengerpartra néző házat kibérlőket csendes környezet, dizájnbútorok és egy 28 méteres, különleges úszómedence várja.Mindezért most éjszakánként nagyjából 185 ezer forintot kérnek, igaz, a villában akár tízen is elférnek egyszerre.    10000 sq. ft. villa in south of #France ✓ 91-foot infinity pool with 2-sided aquarium views ✓ 2 videographer best friends ✓ ������: @ryanclarkdoyle x @robranney Ryan Doyle (@ryanclarkdoyle) által megosztott bejegyzés, 2017. Okt 27., 09:32 PDT"
Hungary,2017. november. 14. 12:59,hvg.hu,https://hvg.hu//ingatlan/20171114_Airbnbrol_ellopott_kepekkel_verik_at_a_gyanutlan_lakasvasarlokat,Airbnb-ről ellopott képekkel verik át a gyanútlan lakásvásárlókat,"A csalók megszerzik a lakás fotóit, hamisítanak hozzá egy közjegyzői megbízást, elkérik a foglalót, és eltűnnek. Több terézvárosi lakással is eljátszották ugyanezt a trükköt.









Hatalmas csalásról számolt be a 444.hu: a portál szerint az Airbnb-ről lelopott képekkel hirdetnek meg lakásokat eladásra, majd lelépnek a foglalóval. A csalók kifinomult technikával próbálják átverni a vevőket, nem elég, hogy felhasználják a fotókat és a pontos címet, a helyrajzi számmal együtt, még közjegyzői megbízást is meghamisítanak.Akad olyan vevő, akitől hárommillió forint foglalót akartak a csalók elkérni, de időben gyanút fogott – azt is megtudta, hogy ugyanabban az épületben már nem ez volt az első ilyen történet. Egy Airbnb-s lakáskiadó pedig sorozatban kapta a telefonokat, hogy valaki épp az ő lakását hirdeti eladásra.De olyan vevőjelöltet is találtak, akitől az állítólagos lakáskiadó a fedezetét igazoló bankszámla-kivonatot és okiratmásolatokat is kért volna – ezekből aztán már egy hamis személyi igazolvány segítségével könnyű lehet egy banki utalást kezdeményezni. A rendőrség azt közölte, hogy nem ezek az első ilyen esetek, amelyekről tudomást szereznek."
Hungary,2017. október. 31. 09:35,hvg.hu,https://hvg.hu//ingatlan/20171031_Most_lesz_erdemes_legalizalni_Airbnbs_lakasat_foleg_ha_nem_budapesti,"Most lesz érdemes legalizálni Airbnb-s lakását, főleg, ha nem budapesti","Januártól várhatóan kedvezőbb feltételek mellett adható ki lakás az Airbnb-szolgáltatáson belül. Miközben társasházi oldalról szigorítanak, addig adózási szempontból jelentős könnyítést hoz az átalányadózás lehetőségének kibővítése.









2018 januárjától várhatóan jelentős mértékben könnyíti az Országgyűlés az Airbnb-szolgáltatást nyújtó magánszemélyek adóterheit - hívta fel a figyelmet Bacskó László ügyvéd, a Vállalkozók Fóruma internetes portál szakértője. Az idén irányadó jogszabályi környezetben is választhatják a lakásukat rövidtávra bérbeadók a tételes átalányadózást. Ennek lényege, hogy bérbe adott szobánként évente fix összegű, 38.400 forintos adó megfizetésére köteles a bérbeadó, de legfeljebb egy, maximum nyolc szobás lakás esetén. A javaslatcsomag értelmében a tételes átalányadózás választásának lehetőségét már három lakás rövid távú bérbeadására is kiterjesztenék. A módosítás legfőbb haszonélvezői azok a magánszemélyek lehetnek, akik melléktevékenység céljából néhány ingatlan esetében nyújtanak Airbnb-s szolgáltatást, a tételes átalányadó határa ugyanis továbbra is 12 millió forint. A felső limit miatt előnyt élveznek majd a vidéki, olcsóbban kiadható bérlemények tulajdonosai is.„Míg az adókörnyezet változása kedvezőbb feltételeket kínál az Airbnb-szolgáltatók számára, addig a társasházi közgyűlések 2017-től érvényes többletjogosítványai megnehezíthetik az Airbnb-szolgáltatást. Az új joggyakorlat ugyanis lehetővé teszi, hogy a társasházi közösségek szabályzatban tilthassák nem csak az egyéb szálláshely-szolgáltatást, de bármilyen, nem lakáscélú tevékenységet is, legyen az egy építész iroda, műkörmös szalon, jóga terem vagy akár ügyvédi iroda. Józsefváros önkormányzata például 2017 szeptemberében új rendeletet fogadott el, eszerint ha egy társasházi lakás tulajdonosa szálláshely-szolgáltatást kíván nyújtani lakásában, ezt csak akkor teheti meg, ha az adott társasház szervezeti és működési szabályzata ezt megengedi” – nyilatkozta a szakértő."
